Precision,Accuracy,Time for iteration
620,8806,0.025175094604492188
621,8820,0.02600550651550293
622,8835,0.025028228759765625
623,8849,0.025994539260864258
624,8863,0.025981664657592773
625,8878,0.02600574493408203
626,8892,0.02610039710998535
627,8905,0.02598738670349121
628,8920,0.02610468864440918
629,8934,0.026027679443359375
630,8948,0.02603602409362793
631,8962,0.027792692184448242
632,8977,0.025130033493041992
633,8991,0.02598714828491211
634,9005,0.026238679885864258
635,9019,0.027289867401123047
636,9034,0.0270998477935791
637,9048,0.02610611915588379
638,9062,0.027005434036254883
639,9076,0.026114702224731445
640,9090,0.027905702590942383
641,9104,0.02599310874938965
642,9119,0.026286602020263672
643,9132,0.02610611915588379
644,9145,0.027111053466796875
645,9161,0.027002334594726562
646,9175,0.026098012924194336
647,9189,0.026115894317626953
648,9203,0.02599191665649414
649,9218,0.026900768280029297
650,9232,0.02612137794494629
651,9246,0.026015281677246094
652,9259,0.026986360549926758
653,9274,0.026517629623413086
654,9288,0.027286767959594727
655,9302,0.026906251907348633
656,9317,0.027039527893066406
657,9331,0.027010440826416016
658,9345,0.026993989944458008
659,9360,0.027145862579345703
660,9374,0.028116464614868164
661,9388,0.02701878547668457
662,9402,0.026999473571777344
663,9416,0.028015851974487305
664,9430,0.026999473571777344
665,9445,0.027990102767944336
666,9458,0.02700495719909668
667,9473,0.02701115608215332
668,9487,0.026999950408935547
669,9502,0.02698993682861328
670,9516,0.028001070022583008
671,9529,0.028006315231323242
672,9543,0.028249740600585938
673,9558,0.028238773345947266
674,9572,0.02800583839416504
675,9586,0.02701258659362793
676,9601,0.027004003524780273
677,9615,0.027102231979370117
678,9629,0.027168750762939453
679,9643,0.02801060676574707
680,9657,0.02800273895263672
681,9672,0.028007984161376953
682,9685,0.029108047485351562
683,9700,0.029000282287597656
684,9713,0.027998685836791992
685,9728,0.026999711990356445
686,9742,0.02799510955810547
687,9756,0.028994321823120117
688,9771,0.02899789810180664
689,9785,0.028008699417114258
690,9799,0.028998136520385742
691,9813,0.028242111206054688
692,9828,0.02799391746520996
693,9842,0.028281211853027344
694,9856,0.02900099754333496
695,9870,0.02899312973022461
696,9884,0.029001235961914062
697,9899,0.028001785278320312
698,9912,0.029000043869018555
699,9926,0.02931690216064453
700,9941,0.029005765914916992
701,9955,0.028003215789794922
702,9970,0.02889847755432129
703,9984,0.02928328514099121
704,9998,0.02911376953125
705,10010,0.02999091148376465
706,10026,0.029552459716796875
707,10040,0.02904510498046875
708,10054,0.028896570205688477
709,10068,0.02899932861328125
710,10082,0.02924656867980957
711,10097,0.030436038970947266
712,10111,0.02910757064819336
713,10125,0.028899192810058594
714,10139,0.029999256134033203
715,10153,0.030002832412719727
716,10167,0.030902385711669922
717,10182,0.029008150100708008
718,10196,0.030108928680419922
719,10210,0.03021097183227539
720,10223,0.0293424129486084
721,10239,0.030005455017089844
722,10253,0.030500173568725586
723,10267,0.030102968215942383
