Precision,Accuracy,Time for iteration
1753,24874,0.015138626098632812
1754,24888,0.014016389846801758
1755,24903,0.015125274658203125
1756,24917,0.014987468719482422
1757,24931,0.014906644821166992
1758,24945,0.01531672477722168
1759,24959,0.01400446891784668
1760,24974,0.01531839370727539
1761,24988,0.016003847122192383
1762,25002,0.014378786087036133
1763,25016,0.014988422393798828
1764,25030,0.015656709671020508
1765,25044,0.014198064804077148
1766,25058,0.015100717544555664
1767,25073,0.014221906661987305
1768,25087,0.014999866485595703
1769,25101,0.01599860191345215
1770,25116,0.014121294021606445
1771,25129,0.016008853912353516
1772,25144,0.01457834243774414
1773,25158,0.0161440372467041
1774,25172,0.014998674392700195
1775,25186,0.015003442764282227
1776,25201,0.01500558853149414
1777,25215,0.015010356903076172
1778,25229,0.015913963317871094
1779,25243,0.015254497528076172
1780,25257,0.01598334312438965
1781,25271,0.015008926391601562
1782,25285,0.01604485511779785
1783,25300,0.016008615493774414
1784,25314,0.014991044998168945
1785,25328,0.01600193977355957
1786,25342,0.01631951332092285
1787,25357,0.015121221542358398
1788,25371,0.014503717422485352
1789,25385,0.016005992889404297
1790,25398,0.016340970993041992
1791,25413,0.016011953353881836
1792,25427,0.015106916427612305
1793,25441,0.013997793197631836
1794,25456,0.014340877532958984
1795,25470,0.016628503799438477
1796,25484,0.016205310821533203
1797,25498,0.01618361473083496
1798,25512,0.015122413635253906
1799,25527,0.015100479125976562
1800,25541,0.0160825252532959
1801,25554,0.014920711517333984
1802,25569,0.014980316162109375
1803,25582,0.014994621276855469
1804,25598,0.014370203018188477
1805,25612,0.01600813865661621
1806,25626,0.01599740982055664
1807,25640,0.016002178192138672
1808,25654,0.016347885131835938
1809,25669,0.016045093536376953
1810,25683,0.015000343322753906
1811,25697,0.015141725540161133
1812,25711,0.015001535415649414
1813,25725,0.017020702362060547
1814,25739,0.01510763168334961
1815,25754,0.014891624450683594
1816,25768,0.014983177185058594
1817,25782,0.014999866485595703
1818,25796,0.015003204345703125
1819,25811,0.015003442764282227
1820,25825,0.015058279037475586
1821,25839,0.01624751091003418
1822,25853,0.016019344329833984
1823,25867,0.01501321792602539
1824,25881,0.014996767044067383
1825,25896,0.016000032424926758
1826,25910,0.015018463134765625
1827,25924,0.017166614532470703
1828,25938,0.019005537033081055
1829,25952,0.01600050926208496
1830,25966,0.016292333602905273
1831,25980,0.017091989517211914
1832,25994,0.015431404113769531
1833,26008,0.01599740982055664
1834,26023,0.01531672477722168
1835,26038,0.014990806579589844
1836,26052,0.015995264053344727
1837,26066,0.015001058578491211
1838,26080,0.015217065811157227
1839,26094,0.015280961990356445
1840,26108,0.014995813369750977
1841,26121,0.014999866485595703
1842,26136,0.015909433364868164
1843,26150,0.015000343322753906
1844,26164,0.01599860191345215
1845,26179,0.015246152877807617
1846,26193,0.015181541442871094
1847,26208,0.01701211929321289
1848,26221,0.015087604522705078
1849,26236,0.016003847122192383
1850,26250,0.015265703201293945
1851,26264,0.015173673629760742
1852,26278,0.015535354614257812
1853,26292,0.01599860191345215
1854,26307,0.016161441802978516
1855,26321,0.016074180603027344
1856,26335,0.01527547836303711
1857,26348,0.015259265899658203
1858,26364,0.01608729362487793
1859,26378,0.015999317169189453
1860,26391,0.01632523536682129
1861,26406,0.016335487365722656
1862,26420,0.017110586166381836
1863,26435,0.01600790023803711
1864,26447,0.014990568161010742
1865,26463,0.015003681182861328
1866,26477,0.0149993896484375
1867,26488,0.016990184783935547
1868,26505,0.015108346939086914
1869,26519,0.015984058380126953
1870,26534,0.014982223510742188
1871,26548,0.015002965927124023
1872,26560,0.01699542999267578
1873,26576,0.016110658645629883
1874,26590,0.015996217727661133
1875,26605,0.015432119369506836
1876,26618,0.01699995994567871
1877,26633,0.01699972152709961
1878,26647,0.01699995994567871
1879,26661,0.0172119140625
1880,26674,0.01699972152709961
1881,26690,0.015992403030395508
1882,26704,0.01618814468383789
1883,26718,0.01600337028503418
1884,26732,0.015999794006347656
1885,26746,0.01600933074951172
1886,26761,0.01699376106262207
1887,26775,0.015985488891601562
1888,26788,0.019134998321533203
1889,26803,0.015417337417602539
1890,26818,0.016248464584350586
1891,26832,0.01790785789489746
1892,26846,0.015972614288330078
