Precision,Accuracy,Time for iteration
264,3757,0.6090171337127686
265,3772,0.5861790180206299
266,3786,0.6423201560974121
267,3800,0.5833616256713867
268,3814,0.6375517845153809
269,3829,0.6073684692382812
270,3842,0.545752763748169
271,3857,0.6476776599884033
272,3871,0.581925630569458
273,3885,0.6303248405456543
274,3899,0.6128649711608887
275,3913,0.5223848819732666
276,3928,0.6118669509887695
277,3942,0.5781872272491455
278,3956,0.6404640674591064
279,3970,0.5805590152740479
280,3985,0.6386497020721436
281,3997,0.6149084568023682
282,4012,0.5704622268676758
283,4027,0.6279256343841553
284,4041,0.6032397747039795
285,4055,0.6430861949920654
286,4070,0.6227786540985107
287,4084,0.6725983619689941
288,4098,0.6057841777801514
289,4112,0.5591187477111816
290,4126,0.6599879264831543
291,4140,0.5924265384674072
292,4155,0.6418392658233643
293,4169,0.621619701385498
294,4183,0.5551574230194092
295,4197,0.6056966781616211
296,4211,0.5799374580383301
297,4226,0.6399314403533936
298,4240,0.5922327041625977
299,4254,0.6480386257171631
300,4268,0.6121420860290527
301,4282,0.5570340156555176
302,4297,0.6448168754577637
303,4310,0.5935540199279785
304,4325,0.6523988246917725
305,4339,0.6266252994537354
306,4353,0.534766674041748
307,4368,0.6115438938140869
308,4381,0.6175806522369385
309,4396,0.6482658386230469
310,4410,0.6004939079284668
311,4424,0.6423349380493164
312,4438,0.6226034164428711
313,4450,0.5619325637817383
314,4467,0.6244394779205322
315,4481,0.5869443416595459
316,4495,0.6598446369171143
317,4509,0.6162548065185547
318,4523,0.67034912109375
319,4538,0.6241779327392578
320,4552,0.5640592575073242
321,4566,0.6488542556762695
322,4580,0.5847702026367188
323,4594,0.651465654373169
324,4609,0.6204724311828613
325,4623,0.5671932697296143
326,4636,0.6126937866210938
327,4651,0.5966939926147461
328,4665,0.6615681648254395
329,4679,0.5887463092803955
330,4693,0.6370272636413574
331,4707,0.6123020648956299
332,4721,0.5594799518585205
333,4736,0.6507959365844727
334,4751,0.5892536640167236
335,4764,0.6461794376373291
336,4779,0.618267297744751
337,4793,0.5279743671417236
338,4807,0.6206057071685791
339,4821,0.5832705497741699
340,4835,0.6478288173675537
341,4850,0.5916852951049805
342,4864,0.6513779163360596
343,4878,0.6122055053710938
344,4892,0.5650622844696045
345,4906,0.6483016014099121
346,4921,0.5886335372924805
347,4935,0.6282267570495605
348,4949,0.6078660488128662
349,4963,0.6668720245361328
350,4977,0.6108770370483398
351,4991,0.5989923477172852
352,5005,0.6457018852233887
353,5020,0.5783782005310059
354,5034,0.6325767040252686
355,5048,0.6124615669250488
356,5062,0.5491862297058105
357,5076,0.6135177612304688
358,5091,0.5918407440185547
359,5105,0.636969804763794
360,5119,0.5788767337799072
361,5133,0.6610324382781982
362,5148,0.6199760437011719
363,5161,0.5583117008209229
364,5176,0.6414401531219482
365,5190,0.583359956741333
366,5204,0.6346151828765869
367,5219,0.608757734298706
368,5232,0.544224739074707
369,5247,0.6082561016082764
370,5261,0.5776445865631104
371,5275,0.6383631229400635
372,5289,0.5758585929870605
373,5303,0.6617791652679443
374,5317,0.6021134853363037
375,5331,0.5455002784729004
376,5346,0.6326804161071777
377,5360,0.5787596702575684
378,5374,0.6303708553314209
379,5388,0.6097431182861328
380,5403,0.6635189056396484
381,5416,0.609339714050293
382,5431,0.582935094833374
383,5445,0.6418519020080566
384,5458,0.5764033794403076
385,5474,0.659914493560791
386,5488,0.6067440509796143
387,5502,0.5521292686462402
388,5516,0.6055021286010742
389,5530,0.5840215682983398
390,5544,0.6397860050201416
391,5557,0.6085076332092285
392,5573,0.6567323207855225
393,5587,0.6056294441223145
